Symbol,Transaction Date,Total Shares,Price,USDINR,Total value (USD),Total value (INR)
AAPL,2024-06-10,5.87536165,,,,
AAPL,2024-06-11,5.87536165,,,,
AAPL,2024-06-12,5.87536165,,,,
AAPL,2024-06-13,5.87536165,,,,
AAPL,2024-06-14,5.87536165,,,,
AAPL,2024-06-15,5.87536165,,,,
AAPL,2024-06-16,5.87536165,,,,
AAPL,2024-06-17,5.87536165,,,,
AAPL,2024-06-18,5.87536165,,,,
AAPL,2024-06-19,5.87536165,,,,
AAPL,2024-06-20,5.87536165,,,,
AAPL,2024-06-21,5.87536165,,,,
AAPL,2024-06-22,5.87536165,,,,
AAPL,2024-06-23,5.87536165,,,,
AAPL,2024-06-24,5.87536165,,,,
AAPL,2024-06-25,5.87536165,,,,
AAPL,2024-06-26,5.87536165,,,,
AAPL,2024-06-27,5.87536165,,,,
AAPL,2024-06-28,5.87536165,,,,
AAPL,2024-06-29,5.87536165,,,,
AAPL,2024-06-30,5.87536165,,,,
AAPL,2024-07-01,5.87536165,,,,
AAPL,2024-07-02,5.87536165,,,,
AAPL,2024-07-03,5.87536165,,,,
AAPL,2024-07-04,5.87536165,,,,
AAPL,2024-07-05,5.87536165,,,,
AAPL,2024-07-06,5.87536165,,,,
AAPL,2024-07-07,5.87536165,,,,
AAPL,2024-07-08,5.87536165,,,,
AAPL,2024-07-09,5.87536165,,,,
AAPL,2024-07-10,5.87536165,,,,
AAPL,2024-07-11,5.87536165,,,,
AAPL,2024-07-12,5.87536165,,,,
AAPL,2024-07-13,5.87536165,,,,
AAPL,2024-07-14,5.87536165,,,,
AAPL,2024-07-15,5.87536165,,,,
AAPL,2024-07-16,5.87536165,,,,
AAPL,2024-07-17,5.87536165,,,,
AAPL,2024-07-18,5.87536165,,,,
AAPL,2024-07-19,5.87536165,,,,
AAPL,2024-07-20,5.87536165,,,,
AAPL,2024-07-21,5.87536165,,,,
AAPL,2024-07-22,5.87536165,,,,
AAPL,2024-07-23,5.87536165,,,,
AAPL,2024-07-24,5.87536165,,,,
AAPL,2024-07-25,5.88459974,,,,
AAPL,2024-07-26,5.88459974,,,,
AAPL,2024-07-27,5.88459974,,,,
AAPL,2024-07-28,5.88459974,,,,
AAPL,2024-07-29,5.88459974,,,,
AAPL,2024-07-30,5.88459974,,,,
AAPL,2024-07-31,5.88459974,,,,
AAPL,2024-08-01,5.88459974,,,,
AAPL,2024-08-02,5.88459974,,,,
AAPL,2024-08-03,5.88459974,,,,
AAPL,2024-08-04,5.88459974,,,,
AAPL,2024-08-05,5.88459974,,,,
AAPL,2024-08-06,5.88459974,,,,
AAPL,2024-08-07,5.88459974,,,,
AAPL,2024-08-08,5.88459974,,,,
AAPL,2024-08-09,5.88459974,,,,
AAPL,2024-08-10,5.88459974,,,,
AAPL,2024-08-11,5.88459974,,,,
AAPL,2024-08-12,5.88459974,,,,
AAPL,2024-08-13,5.88459974,,,,
AAPL,2024-08-14,5.88459974,,,,
AAPL,2024-08-15,5.88459974,,,,
AAPL,2024-08-16,5.88947783,,,,
AAPL,2024-08-17,5.88947783,,,,
AAPL,2024-08-18,5.88947783,,,,
AAPL,2024-08-19,5.88947783,,,,
AAPL,2024-08-20,5.88947783,,,,
AAPL,2024-08-21,5.88947783,,,,
AAPL,2024-08-22,5.88947783,,,,
AAPL,2024-08-23,5.88947783,,,,
AAPL,2024-08-24,5.88947783,,,,
AAPL,2024-08-25,5.88947783,,,,
AAPL,2024-08-26,5.88947783,,,,
AAPL,2024-08-27,5.88947783,,,,
AAPL,2024-08-28,5.88947783,,,,
AAPL,2024-08-29,5.88947783,,,,
AAPL,2024-08-30,5.88947783,,,,
AAPL,2024-08-31,5.88947783,,,,
AAPL,2024-09-01,5.88947783,,,,
AAPL,2024-09-02,5.88947783,,,,
AAPL,2024-09-03,5.88947783,,,,
AAPL,2024-09-04,5.88947783,,,,
AAPL,2024-09-05,5.88947783,,,,
AAPL,2024-09-06,5.88947783,,,,
AAPL,2024-09-07,5.88947783,,,,
AAPL,2024-09-08,5.88947783,,,,
AAPL,2024-09-09,5.88947783,,,,
AAPL,2024-09-10,5.88947783,,,,
AAPL,2024-09-11,5.88947783,,,,
AAPL,2024-09-12,5.88947783,,,,
AAPL,2024-09-13,5.88947783,,,,
AAPL,2024-09-14,5.88947783,,,,
AAPL,2024-09-15,5.88947783,,,,
AAPL,2024-09-16,5.88947783,,,,
AAPL,2024-09-17,5.88947783,,,,
AAPL,2024-09-18,5.88947783,,,,
AAPL,2024-09-19,5.88947783,,,,
AAPL,2024-09-20,5.88947783,,,,
AAPL,2024-09-21,5.88947783,,,,
AAPL,2024-09-22,5.88947783,,,,
AAPL,2024-09-23,5.88947783,,,,
AAPL,2024-09-24,5.88947783,,,,
AAPL,2024-09-25,5.88947783,,,,
AAPL,2024-09-26,5.88947783,,,,
AAPL,2024-09-27,5.88947783,,,,
AAPL,2024-09-28,5.88947783,,,,
AAPL,2024-09-29,5.88947783,,,,
AAPL,2024-09-30,5.88947783,,,,
AAPL,2024-10-01,5.88947783,,,,
AAPL,2024-10-02,5.88947783,,,,
AAPL,2024-10-03,5.88947783,,,,
AAPL,2024-10-04,5.88947783,,,,
AAPL,2024-10-05,5.88947783,,,,
AAPL,2024-10-06,5.88947783,,,,
AAPL,2024-10-07,5.88947783,,,,
AAPL,2024-10-08,5.88947783,,,,
AAPL,2024-10-09,5.88947783,,,,
AAPL,2024-10-10,5.88947783,,,,
AAPL,2024-10-11,5.88947783,,,,
AAPL,2024-10-12,5.88947783,,,,
AAPL,2024-10-13,5.88947783,,,,
AAPL,2024-10-14,5.88947783,,,,
AAPL,2024-10-15,5.88947783,,,,
AAPL,2024-10-16,5.88947783,,,,
AAPL,2024-10-17,5.88947783,,,,
AAPL,2024-10-18,5.88947783,,,,
AAPL,2024-10-19,5.88947783,,,,
AAPL,2024-10-20,5.88947783,,,,
AAPL,2024-10-21,5.88947783,,,,
AAPL,2024-10-22,5.88947783,,,,
AAPL,2024-10-23,5.88947783,,,,
AAPL,2024-10-24,5.88947783,,,,
AAPL,2024-10-25,5.88947783,,,,
AAPL,2024-10-26,5.88947783,,,,
AAPL,2024-10-27,5.88947783,,,,
AAPL,2024-10-28,5.88947783,,,,
AAPL,2024-10-29,5.88947783,,,,
AAPL,2024-10-30,5.88947783,,,,
AAPL,2024-10-31,5.88947783,,,,
AAPL,2024-11-01,5.88947783,,,,
AAPL,2024-11-02,5.88947783,,,,
AAPL,2024-11-03,5.88947783,,,,
AAPL,2024-11-04,5.88947783,,,,
AAPL,2024-11-05,5.88947783,,,,
AAPL,2024-11-06,5.88947783,,,,
AAPL,2024-11-07,5.88947783,,,,
AAPL,2024-11-08,5.88947783,,,,
AAPL,2024-11-09,5.88947783,,,,
AAPL,2024-11-10,5.88947783,,,,
AAPL,2024-11-11,5.88947783,,,,
AAPL,2024-11-12,5.88947783,,,,
AAPL,2024-11-13,5.88947783,,,,
AAPL,2024-11-14,5.88947783,,,,
AAPL,2024-11-15,5.89436963,,,,
AAPL,2024-11-16,5.89436963,,,,
AAPL,2024-11-17,5.89436963,,,,
AAPL,2024-11-18,5.89436963,,,,
AAPL,2024-11-19,5.89436963,,,,
AAPL,2024-11-20,5.89436963,,,,
AAPL,2024-11-21,5.89436963,,,,
AAPL,2024-11-22,5.89436963,,,,
AAPL,2024-11-23,5.89436963,,,,
AAPL,2024-11-24,5.89436963,,,,
AAPL,2024-11-25,5.89436963,,,,
AAPL,2024-11-26,5.89436963,,,,
AAPL,2024-11-27,5.89436963,,,,
AAPL,2024-11-28,5.89436963,,,,
AAPL,2024-11-29,5.89436963,,,,
AAPL,2024-11-30,5.89436963,,,,
AAPL,2024-12-01,5.89436963,,,,
AAPL,2024-12-02,5.89436963,,,,
AAPL,2024-12-03,5.89436963,,,,
AAPL,2024-12-04,5.89436963,,,,
AAPL,2024-12-05,5.89436963,,,,
AAPL,2024-12-06,5.89436963,,,,
AAPL,2024-12-07,5.89436963,,,,
AAPL,2024-12-08,5.89436963,,,,
AAPL,2024-12-09,5.89436963,,,,
AAPL,2024-12-10,5.89436963,,,,
AAPL,2024-12-11,5.89436963,,,,
AAPL,2024-12-12,5.89436963,,,,
AAPL,2024-12-13,5.89436963,,,,
AAPL,2024-12-14,5.89436963,,,,
AAPL,2024-12-15,5.89436963,,,,
AAPL,2024-12-16,5.89436963,,,,
AAPL,2024-12-17,5.89436963,,,,
AAPL,2024-12-18,5.89964713,,,,
AAPL,2024-12-19,5.89964713,,,,
AAPL,2024-12-20,5.89964713,,,,
AAPL,2024-12-21,5.89964713,,,,
AAPL,2024-12-22,5.89964713,,,,
AAPL,2024-12-23,5.89964713,,,,
AAPL,2024-12-24,5.89964713,,,,
AAPL,2024-12-25,5.89964713,,,,
AAPL,2024-12-26,5.89964713,,,,
AAPL,2024-12-27,5.89964713,,,,
AAPL,2024-12-28,5.89964713,,,,
AAPL,2024-12-29,5.89964713,,,,
AAPL,2024-12-30,5.89964713,,,,
AAPL,2024-12-31,5.89964713,,,,
AAPL,2025-01-01,5.89964713,,,,
AAPL,2025-01-02,5.89964713,,,,
AAPL,2025-01-03,5.89964713,,,,
AAPL,2025-01-04,5.89964713,,,,
AAPL,2025-01-05,5.89964713,,,,
AAPL,2025-01-06,5.89964713,,,,
AAPL,2025-01-07,5.89964713,,,,
AAPL,2025-01-08,5.89964713,,,,
AAPL,2025-01-09,5.89964713,,,,
AAPL,2025-01-10,5.89964713,,,,
AAPL,2025-01-11,5.89964713,,,,
AAPL,2025-01-12,5.89964713,,,,
AAPL,2025-01-13,5.89964713,,,,
AAPL,2025-01-14,5.89964713,,,,
AAPL,2025-01-15,5.89964713,,,,
AAPL,2025-01-16,5.89964713,,,,
AAPL,2025-01-17,5.89964713,,,,
AAPL,2025-01-18,5.89964713,,,,
AAPL,2025-01-19,5.89964713,,,,
AAPL,2025-01-20,5.89964713,,,,
AAPL,2025-01-21,5.89964713,,,,
AAPL,2025-01-22,5.89964713,,,,
AAPL,2025-01-23,5.89964713,,,,
AAPL,2025-01-24,5.89964713,,,,
AAPL,2025-01-25,5.89964713,,,,
AAPL,2025-01-26,5.89964713,,,,
AAPL,2025-01-27,5.89964713,,,,
AAPL,2025-01-28,5.89964713,,,,
AAPL,2025-01-29,5.89964713,,,,
AAPL,2025-01-30,5.89964713,,,,
AAPL,2025-01-31,5.89964713,,,,
AAPL,2025-02-01,5.89964713,,,,
AAPL,2025-02-02,5.89964713,,,,
AAPL,2025-02-03,5.89964713,,,,
AAPL,2025-02-04,5.89964713,,,,
AAPL,2025-02-05,5.89964713,,,,
AAPL,2025-02-06,5.89964713,,,,
AAPL,2025-02-07,5.89964713,,,,
AAPL,2025-02-08,5.89964713,,,,
AAPL,2025-02-09,5.89964713,,,,
AAPL,2025-02-10,5.89964713,,,,
AAPL,2025-02-11,5.89964713,,,,
AAPL,2025-02-12,5.89964713,,,,
AAPL,2025-02-13,5.89964713,,,,
AAPL,2025-02-14,5.89964713,,,,
AAPL,2025-02-15,5.89964713,,,,
AAPL,2025-02-16,5.89964713,,,,
AAPL,2025-02-17,5.89964713,,,,
AAPL,2025-02-18,5.89964713,,,,
AAPL,2025-02-19,5.89964713,,,,
AAPL,2025-02-20,5.89964713,,,,
AAPL,2025-02-21,5.89964713,,,,
AAPL,2025-02-22,5.89964713,,,,
AAPL,2025-02-23,5.89964713,,,,
AAPL,2025-02-24,5.89964713,,,,
AAPL,2025-02-25,5.89964713,,,,
AAPL,2025-02-26,5.89964713,,,,
AAPL,2025-02-27,5.89964713,,,,
AAPL,2025-02-28,5.89964713,,,,
AAPL,2025-03-01,5.89964713,,,,
AAPL,2025-03-02,5.89964713,,,,
AAPL,2025-03-03,5.89964713,,,,
AAPL,2025-03-04,5.89964713,,,,
AAPL,2025-03-05,5.89964713,,,,
AAPL,2025-03-06,5.89964713,,,,
AAPL,2025-03-07,5.89964713,,,,
AAPL,2025-03-08,5.89964713,,,,
AAPL,2025-03-09,5.89964713,,,,
AAPL,2025-03-10,5.89964713,,,,
AAPL,2025-03-11,5.89964713,,,,
AAPL,2025-03-12,5.89964713,,,,
AAPL,2025-03-13,5.89964713,,,,
AAPL,2025-03-14,5.89964713,,,,
AAPL,2025-03-15,5.89964713,,,,
AAPL,2025-03-16,5.89964713,,,,
AAPL,2025-03-17,5.90590834,,,,
AAPL,2025-03-18,5.90590834,,,,
AAPL,2025-03-19,5.90590834,,,,
AAPL,2025-03-20,5.90590834,,,,
AAPL,2025-03-21,5.90590834,,,,
AAPL,2025-03-22,5.90590834,,,,
AAPL,2025-03-23,5.90590834,,,,
AAPL,2025-03-24,5.90590834,,,,
AAPL,2025-03-25,5.90590834,,,,
AAPL,2025-03-26,5.90590834,,,,
AAPL,2025-03-27,5.90590834,,,,
AAPL,2025-03-28,5.90590834,,,,
AAPL,2025-03-29,5.90590834,,,,
AAPL,2025-03-30,5.90590834,,,,
AAPL,2025-03-31,5.90590834,,,,
AAPL,2025-04-01,5.90590834,,,,
AAPL,2025-04-02,5.90590834,,,,
AAPL,2025-04-03,5.90590834,,,,
AAPL,2025-04-04,5.90590834,,,,
AAPL,2025-04-05,5.90590834,,,,
AAPL,2025-04-06,5.90590834,,,,
AAPL,2025-04-07,5.90590834,,,,
AAPL,2025-04-08,5.90590834,,,,
AAPL,2025-04-09,5.90590834,,,,
AAPL,2025-04-10,5.90590834,,,,
AAPL,2025-04-11,5.90590834,,,,
AAPL,2025-04-12,5.90590834,,,,
AAPL,2025-04-13,5.90590834,,,,
AAPL,2025-04-14,5.90590834,,,,
AAPL,2025-04-15,5.90590834,,,,
AAPL,2025-04-16,5.90590834,,,,
AAPL,2025-04-17,5.90590834,,,,
AAPL,2025-04-18,5.90590834,,,,
AAPL,2025-04-19,5.90590834,,,,
AAPL,2025-04-20,5.90590834,,,,
AAPL,2025-04-21,5.90590834,,,,
AAPL,2025-04-22,5.90590834,,,,
AAPL,2025-04-23,5.90590834,,,,
AAPL,2025-04-24,5.90590834,,,,
AAPL,2025-04-25,5.90590834,,,,
AAPL,2025-04-26,5.90590834,,,,
AAPL,2025-04-27,5.90590834,,,,
AAPL,2025-04-28,5.90590834,,,,
AAPL,2025-04-29,5.90590834,,,,
AAPL,2025-04-30,5.90590834,,,,
AAPL,2025-05-01,5.90590834,,,,
AAPL,2025-05-02,5.90590834,,,,
AAPL,2025-05-03,5.90590834,,,,
AAPL,2025-05-04,5.90590834,,,,
AAPL,2025-05-05,5.90590834,,,,
AAPL,2025-05-06,5.90590834,,,,
AAPL,2025-05-07,5.90590834,,,,
AAPL,2025-05-08,5.90590834,,,,
AAPL,2025-05-09,5.90590834,,,,
AAPL,2025-05-10,5.90590834,,,,
AAPL,2025-05-11,5.90590834,,,,
AAPL,2025-05-12,5.90590834,,,,
AAPL,2025-05-13,5.90590834,,,,
AAPL,2025-05-14,5.90590834,,,,
AAPL,2025-05-15,5.90590834,,,,
AAPL,2025-05-16,5.90590834,,,,
AAPL,2025-05-17,5.90590834,,,,
AAPL,2025-05-18,5.90590834,,,,
AAPL,2025-05-19,5.90590834,,,,
AAPL,2025-05-20,5.90590834,,,,
AAPL,2025-05-21,5.90590834,,,,
AAPL,2025-05-22,5.90590834,,,,
AAPL,2025-05-23,5.90590834,,,,
AAPL,2025-05-24,5.90590834,,,,
AAPL,2025-05-25,5.90590834,,,,
AAPL,2025-05-26,5.90590834,,,,
AAPL,2025-05-27,5.90590834,,,,
AAPL,2025-05-28,5.90590834,,,,
AAPL,2025-05-29,5.90590834,,,,
AAPL,2025-05-30,5.90590834,,,,
AAPL,2025-05-31,5.90590834,,,,
AAPL,2025-06-01,5.90590834,,,,
AAPL,2025-06-02,5.90590834,,,,
AAPL,2025-06-03,5.90590834,,,,
AAPL,2025-06-04,5.90590834,,,,
AAPL,2025-06-05,5.90590834,,,,
AAPL,2025-06-06,5.90590834,,,,
AAPL,2025-06-07,5.90590834,,,,
AAPL,2025-06-08,5.90590834,,,,
AAPL,2025-06-09,5.90590834,,,,
AAPL,2025-06-10,5.90590834,,,,
AAPL,2025-06-11,5.90590834,,,,
AAPL,2025-06-12,5.90590834,,,,
AAPL,2025-06-13,5.90590834,,,,
AAPL,2025-06-14,5.90590834,,,,
AAPL,2025-06-15,5.90590834,,,,
AAPL,2025-06-16,5.90590834,,,,
AAPL,2025-06-17,5.90590834,,,,
AAPL,2025-06-18,5.90590834,,,,
AAPL,2025-06-19,5.90590834,,,,
AAPL,2025-06-20,5.90590834,,,,
AAPL,2025-06-21,5.90590834,,,,
AAPL,2025-06-22,5.90590834,,,,
AAPL,2025-06-23,5.90590834,,,,
AAPL,2025-06-24,5.90590834,,,,
AAPL,2025-06-25,5.90590834,,,,
AAPL,2025-06-26,5.90590834,,,,
AAPL,2025-06-27,5.90590834,,,,
AAPL,2025-06-28,5.90590834,,,,
AAPL,2025-06-29,5.90590834,,,,
AAPL,2025-06-30,5.90590834,,,,
AAPL,2025-07-01,5.90590834,,,,
AAPL,2025-07-02,5.90590834,,,,
AAPL,2025-07-03,5.90590834,,,,
AAPL,2025-07-04,5.90590834,,,,
AAPL,2025-07-05,5.90590834,,,,
AAPL,2025-07-06,5.90590834,,,,
AAPL,2025-07-07,5.90590834,,,,
AAPL,2025-07-08,5.90590834,,,,
AAPL,2025-07-09,5.90590834,,,,
AAPL,2025-07-10,5.90590834,,,,
AAPL,2025-07-11,5.90590834,,,,
AAPL,2025-07-12,5.90590834,,,,
AAPL,2025-07-13,5.90590834,,,,
AAPL,2025-07-14,5.90590834,,,,
AAPL,2025-07-15,5.90590834,,,,
AAPL,2025-07-16,5.90590834,,,,
AAPL,2025-07-17,5.90590834,,,,
AAPL,2025-07-18,5.90590834,,,,
AAPL,2025-07-19,5.90590834,,,,
AAPL,2025-07-20,5.90590834,,,,
AAPL,2025-07-21,5.90590834,,,,
AAPL,2025-07-22,5.90590834,,,,
AAPL,2025-07-23,5.90590834,,,,
AAPL,2025-07-24,5.90590834,,,,
AAPL,2025-07-25,5.90590834,,,,
AAPL,2025-07-26,5.90590834,,,,
AAPL,2025-07-27,5.90590834,,,,
AAPL,2025-07-28,5.90590834,,,,
AAPL,2025-07-29,5.90590834,,,,
AAPL,2025-07-30,5.90590834,,,,
AAPL,2025-07-31,5.90590834,,,,
AAPL,2025-08-01,5.90590834,,,,
AAPL,2025-08-02,5.90590834,,,,
AAPL,2025-08-03,5.90590834,,,,
AAPL,2025-08-04,5.90590834,,,,
AAPL,2025-08-05,5.90590834,,,,
AAPL,2025-08-06,5.90590834,,,,
AAPL,2025-08-07,5.90590834,,,,
AAPL,2025-08-08,5.90590834,,,,
AAPL,2025-08-09,5.90590834,,,,
AAPL,2025-08-10,5.90590834,,,,
AAPL,2025-08-11,5.90590834,,,,
AAPL,2025-08-12,5.90590834,,,,
AAPL,2025-08-13,5.90590834,,,,
AAPL,2025-08-14,5.90590834,,,,
AAPL,2025-08-15,5.90590834,,,,
AAPL,2025-08-16,5.90590834,,,,
AAPL,2025-08-17,5.90590834,,,,
AAPL,2025-08-18,5.90590834,,,,
AAPL,2025-08-19,5.90590834,,,,
AAPL,2025-08-20,5.90590834,,,,
AAPL,2025-08-21,5.90590834,,,,
AAPL,2025-08-22,5.90590834,,,,
AAPL,2025-08-23,5.90590834,,,,
AAPL,2025-08-24,5.90590834,,,,
AAPL,2025-08-25,5.90590834,,,,
AAPL,2025-08-26,5.90590834,,,,
AAPL,2025-08-27,5.90590834,,,,
AAPL,2025-08-28,5.90590834,,,,
AAPL,2025-08-29,5.90590834,,,,
AAPL,2025-08-30,5.90590834,,,,
AAPL,2025-08-31,5.90590834,,,,
AAPL,2025-09-01,5.90590834,,,,
AAPL,2025-09-02,5.90590834,,,,
AAPL,2025-09-03,5.90590834,,,,
AAPL,2025-09-04,5.90590834,,,,
AAPL,2025-09-05,5.90590834,,,,
AAPL,2025-09-06,5.90590834,,,,
AAPL,2025-09-07,5.90590834,,,,
AAPL,2025-09-08,5.90590834,,,,
AAPL,2025-09-09,5.90590834,,,,
AAPL,2025-09-10,5.90590834,,,,
AAPL,2025-09-11,5.90590834,,,,
AAPL,2025-09-12,5.90590834,,,,
AAPL,2025-09-13,5.90590834,,,,
AAPL,2025-09-14,5.90590834,,,,
AAPL,2025-09-15,5.90590834,,,,
AAPL,2025-09-16,5.90590834,,,,
AAPL,2025-09-17,5.90590834,,,,
AAPL,2025-09-18,5.90590834,,,,
AAPL,2025-09-19,5.90590834,,,,
AAPL,2025-09-20,5.90590834,,,,
AAPL,2025-09-21,5.90590834,,,,
AAPL,2025-09-22,5.90590834,,,,
AAPL,2025-09-23,5.90590834,,,,
AAPL,2025-09-24,5.90590834,,,,
AAPL,2025-09-25,5.90590834,,,,
AAPL,2025-09-26,5.90590834,,,,
AAPL,2025-09-27,5.90590834,,,,
AAPL,2025-09-28,5.90590834,,,,
AAPL,2025-09-29,5.90590834,,,,
AAPL,2025-09-30,5.90590834,,,,
AAPL,2025-10-01,5.90590834,,,,
AAPL,2025-10-02,5.90590834,,,,
AAPL,2025-10-03,5.90590834,,,,
AAPL,2025-10-04,5.90590834,,,,
AAPL,2025-10-05,5.90590834,,,,
AAPL,2025-10-06,5.90590834,,,,
AAPL,2025-10-07,5.90590834,,,,
AAPL,2025-10-08,5.90590834,,,,
AAPL,2025-10-09,5.90590834,,,,
AAPL,2025-10-10,5.90590834,,,,
AAPL,2025-10-11,5.90590834,,,,
AAPL,2025-10-12,5.90590834,,,,
AAPL,2025-10-13,5.90590834,,,,
AAPL,2025-10-14,5.90590834,,,,
AAPL,2025-10-15,5.90590834,,,,
AAPL,2025-10-16,5.90590834,,,,
AAPL,2025-10-17,5.90590834,,,,
AAPL,2025-10-18,5.90590834,,,,
AAPL,2025-10-19,5.90590834,,,,
AAPL,2025-10-20,5.90590834,,,,
AAPL,2025-10-21,5.90590834,,,,
AAPL,2025-10-22,5.90590834,,,,
AAPL,2025-10-23,5.90590834,,,,
AAPL,2025-10-24,5.90590834,,,,
AAPL,2025-10-25,5.90590834,,,,
AAPL,2025-10-26,5.90590834,,,,
AAPL,2025-10-27,5.90590834,,,,
AAPL,2025-10-28,5.90590834,,,,
AAPL,2025-10-29,5.90590834,,,,
AAPL,2025-10-30,5.90590834,,,,
AAPL,2025-10-31,5.90590834,,,,
AAPL,2025-11-01,5.90590834,,,,
AAPL,2025-11-02,5.90590834,,,,
AAPL,2025-11-03,5.90590834,,,,
AAPL,2025-11-04,5.90590834,,,,
AAPL,2025-11-05,5.90590834,,,,
AAPL,2025-11-06,5.90590834,,,,
AAPL,2025-11-07,5.90590834,,,,
AAPL,2025-11-08,5.90590834,,,,
AAPL,2025-11-09,5.90590834,,,,
AAPL,2025-11-10,5.90590834,,,,
AAPL,2025-11-11,5.90590834,,,,
AAPL,2025-11-12,5.90590834,,,,
AAPL,2025-11-13,5.90590834,,,,
AAPL,2025-11-14,5.90590834,,,,
AAPL,2025-11-15,5.90590834,,,,
AAPL,2025-11-16,5.90590834,,,,
AAPL,2025-11-17,5.90590834,,,,
AAPL,2025-11-18,5.90590834,,,,
AAPL,2025-11-19,5.90590834,,,,
AAPL,2025-11-20,5.90590834,,,,
AAPL,2025-11-21,5.90590834,,,,
AAPL,2025-11-22,5.90590834,,,,
AAPL,2025-11-23,5.90590834,,,,
AAPL,2025-11-24,5.90590834,,,,
AAPL,2025-11-25,5.90590834,,,,
AAPL,2025-11-26,5.90590834,,,,
AAPL,2025-11-27,5.90590834,,,,
AAPL,2025-11-28,5.90590834,,,,
AAPL,2025-11-29,5.90590834,,,,
AAPL,2025-11-30,5.90590834,,,,
AAPL,2025-12-01,5.90590834,,,,
AAPL,2025-12-02,5.90590834,,,,
AAPL,2025-12-03,5.90590834,,,,
AAPL,2025-12-04,5.90590834,,,,
AAPL,2025-12-05,5.90590834,,,,
AAPL,2025-12-06,5.90590834,,,,
AAPL,2025-12-07,5.90590834,,,,
AAPL,2025-12-08,5.90590834,,,,
AAPL,2025-12-09,5.90590834,,,,
AAPL,2025-12-10,5.90590834,,,,
AAPL,2025-12-11,5.90590834,,,,
AAPL,2025-12-12,5.90590834,,,,
AAPL,2025-12-13,5.90590834,,,,
AAPL,2025-12-14,5.90590834,,,,
AAPL,2025-12-15,5.90590834,,,,
AAPL,2025-12-16,5.90590834,,,,
AAPL,2025-12-17,5.90590834,,,,
AAPL,2025-12-18,5.90590834,,,,
AAPL,2025-12-19,5.90590834,,,,
AAPL,2025-12-20,5.90590834,,,,
AAPL,2025-12-21,5.90590834,,,,
AAPL,2025-12-22,5.90590834,,,,
AAPL,2025-12-23,5.90590834,,,,
AAPL,2025-12-24,5.90590834,,,,
AAPL,2025-12-25,5.90590834,,,,
AAPL,2025-12-26,5.90590834,,,,
AAPL,2025-12-27,5.90590834,,,,
AAPL,2025-12-28,5.90590834,,,,
AAPL,2025-12-29,5.90590834,,,,
AAPL,2025-12-30,5.90590834,,,,
AAPL,2025-12-31,5.90590834,,,,
AAPL,2026-01-01,5.90590834,,,,
AAPL,2026-01-02,5.90590834,,,,
AAPL,2026-01-03,5.90590834,,,,
AAPL,2026-01-04,5.90590834,,,,
AAPL,2026-01-05,5.90590834,,,,
AAPL,2026-01-06,5.90590834,,,,
AAPL,2026-01-07,5.90590834,,,,
AAPL,2026-01-08,5.90590834,,,,
AAPL,2026-01-09,5.90590834,,,,
AAPL,2026-01-10,5.90590834,,,,
AAPL,2026-01-11,5.90590834,,,,
AAPL,2026-01-12,5.90590834,,,,
AAPL,2026-01-13,5.90590834,,,,
AAPL,2026-01-14,5.90590834,,,,
AAPL,2026-01-15,5.90590834,,,,
AAPL,2026-01-16,5.90590834,,,,
AAPL,2026-01-17,5.90590834,,,,
AAPL,2026-01-18,5.90590834,,,,
AAPL,2026-01-19,5.90590834,,,,
AAPL,2026-01-20,5.90590834,,,,
AAPL,2026-01-21,5.90590834,,,,
AAPL,2026-01-22,5.90590834,,,,
AAPL,2026-01-23,5.90590834,,,,
AAPL,2026-01-24,5.90590834,,,,
AAPL,2026-01-25,5.90590834,,,,
AAPL,2026-01-26,5.90590834,,,,
AAPL,2026-01-27,5.90590834,,,,
AAPL,2026-01-28,5.90590834,,,,
AAPL,2026-01-29,5.90590834,,,,
AAPL,2026-01-30,5.90590834,,,,
AAPL,2026-01-31,5.90590834,,,,
AAPL,2026-02-01,5.90590834,,,,
AAPL,2026-02-02,5.90590834,,,,
AAPL,2026-02-03,5.90590834,,,,
AAPL,2026-02-04,5.90590834,,,,
AAPL,2026-02-05,5.90590834,,,,
AAPL,2026-02-06,5.90590834,,,,
AAPL,2026-02-07,5.90590834,,,,
AAPL,2026-02-08,5.90590834,,,,
AAPL,2026-02-09,5.90590834,,,,
AAPL,2026-02-10,5.90590834,,,,
AAPL,2026-02-11,5.90590834,,,,
AAPL,2026-02-12,5.90590834,,,,
AAPL,2026-02-13,5.90590834,,,,
AAPL,2026-02-14,5.90590834,,,,
AAPL,2026-02-15,5.90590834,,,,
AAPL,2026-02-16,5.90590834,,,,
AAPL,2026-02-17,5.90590834,,,,
AAPL,2026-02-18,5.90590834,,,,
AAPL,2026-02-19,5.90590834,,,,
AAPL,2026-02-20,5.90590834,,,,
AAPL,2026-02-21,5.90590834,,,,
AAPL,2026-02-22,5.90590834,,,,
AAPL,2026-02-23,5.90590834,,,,
AAPL,2026-02-24,5.90590834,,,,
AAPL,2026-02-25,5.90590834,,,,
AAPL,2026-02-26,5.90590834,,,,
AAPL,2026-02-27,5.90590834,,,,
AAPL,2026-02-28,5.90590834,,,,
AAPL,2026-03-01,5.90590834,,,,
AAPL,2026-03-02,5.90590834,,,,
AAPL,2026-03-03,5.90590834,,,,
AAPL,2026-03-04,5.90590834,,,,
AAPL,2026-03-05,5.90590834,,,,
